,ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
2474,12,10,mtr,learning_rate:0.3,cover:4:psi:0:mtr,0.7835,2000.0,216.0,0.7835
2475,12,10,dr,learning_rate:1.0,cover:4:psi:0:dr,0.733,2000.0,216.0,0.733
2476,12,10,ips,learning_rate:1.0,cover:4:psi:0:ips,0.816,2000.0,216.0,0.816
2477,12,10,mtr,learning_rate:1.0,cover:4:psi:0:mtr,0.7035,2000.0,216.0,0.7035
2478,12,10,dr,learning_rate:3.0,cover:4:psi:0:dr,0.7175,2000.0,216.0,0.7175
2479,12,10,ips,learning_rate:3.0,cover:4:psi:0:ips,0.802,2000.0,216.0,0.802
2480,12,10,mtr,learning_rate:3.0,cover:4:psi:0:mtr,0.708,2000.0,216.0,0.708
2481,12,10,dr,learning_rate:10.0,cover:4:psi:0:dr,0.784,2000.0,216.0,0.784
2482,12,10,ips,learning_rate:10.0,cover:4:psi:0:ips,0.8105,2000.0,216.0,0.8105
2483,12,10,mtr,learning_rate:10.0,cover:4:psi:0:mtr,0.7675,2000.0,216.0,0.7675
2484,12,10,dr,learning_rate:0.001,cover:4:psi:0:nounif:dr,0.7385,2000.0,216.0,0.7385
2485,12,10,ips,learning_rate:0.001,cover:4:psi:0:nounif:ips,0.7365,2000.0,216.0,0.7365
2486,12,10,mtr,learning_rate:0.001,cover:4:psi:0:nounif:mtr,0.794,2000.0,216.0,0.794
2487,12,10,dr,learning_rate:0.003,cover:4:psi:0:nounif:dr,0.631,2000.0,216.0,0.631
2488,12,10,ips,learning_rate:0.003,cover:4:psi:0:nounif:ips,0.6785,2000.0,216.0,0.6785
2489,12,10,mtr,learning_rate:0.003,cover:4:psi:0:nounif:mtr,0.775,2000.0,216.0,0.775
2490,12,10,dr,learning_rate:0.01,cover:4:psi:0:nounif:dr,0.683,2000.0,216.0,0.683
2491,12,10,ips,learning_rate:0.01,cover:4:psi:0:nounif:ips,0.65,2000.0,216.0,0.65
2492,12,10,mtr,learning_rate:0.01,cover:4:psi:0:nounif:mtr,0.7345,2000.0,216.0,0.7345
2493,12,10,dr,learning_rate:0.03,cover:4:psi:0:nounif:dr,0.6665,2000.0,216.0,0.6665
2494,12,10,ips,learning_rate:0.03,cover:4:psi:0:nounif:ips,0.7325,2000.0,216.0,0.7325
2495,12,10,mtr,learning_rate:0.03,cover:4:psi:0:nounif:mtr,0.741,2000.0,216.0,0.741
2496,12,10,dr,learning_rate:0.1,cover:4:psi:0:nounif:dr,0.6495,2000.0,216.0,0.6495
2497,12,10,ips,learning_rate:0.1,cover:4:psi:0:nounif:ips,0.7375,2000.0,216.0,0.7375
2498,12,10,mtr,learning_rate:0.1,cover:4:psi:0:nounif:mtr,0.7255,2000.0,216.0,0.7255
2499,12,10,dr,learning_rate:0.3,cover:4:psi:0:nounif:dr,0.7065,2000.0,216.0,0.7065
2500,12,10,ips,learning_rate:0.3,cover:4:psi:0:nounif:ips,0.717,2000.0,216.0,0.717
2501,12,10,mtr,learning_rate:0.3,cover:4:psi:0:nounif:mtr,0.7245,2000.0,216.0,0.7245
2502,12,10,dr,learning_rate:1.0,cover:4:psi:0:nounif:dr,0.4455,2000.0,216.0,0.4455
2503,12,10,ips,learning_rate:1.0,cover:4:psi:0:nounif:ips,0.6965,2000.0,216.0,0.6965
2504,12,10,mtr,learning_rate:1.0,cover:4:psi:0:nounif:mtr,0.685,2000.0,216.0,0.685
2505,12,10,dr,learning_rate:3.0,cover:4:psi:0:nounif:dr,0.4365,2000.0,216.0,0.4365
2506,12,10,ips,learning_rate:3.0,cover:4:psi:0:nounif:ips,0.7415,2000.0,216.0,0.7415
2507,12,10,mtr,learning_rate:3.0,cover:4:psi:0:nounif:mtr,0.713,2000.0,216.0,0.713
2508,12,10,dr,learning_rate:10.0,cover:4:psi:0:nounif:dr,0.4355,2000.0,216.0,0.4355
2509,12,10,ips,learning_rate:10.0,cover:4:psi:0:nounif:ips,0.7415,2000.0,216.0,0.7415
2510,12,10,mtr,learning_rate:10.0,cover:4:psi:0:nounif:mtr,0.7385,2000.0,216.0,0.7385
2511,12,10,dr,learning_rate:0.001,cover:4:psi:0.01:dr,0.8865,2000.0,216.0,0.8865
2512,12,10,ips,learning_rate:0.001,cover:4:psi:0.01:ips,0.8825,2000.0,216.0,0.8825
2513,12,10,mtr,learning_rate:0.001,cover:4:psi:0.01:mtr,0.886,2000.0,216.0,0.886
2514,12,10,dr,learning_rate:0.003,cover:4:psi:0.01:dr,0.7955,2000.0,216.0,0.7955
2515,12,10,ips,learning_rate:0.003,cover:4:psi:0.01:ips,0.9,2000.0,216.0,0.9
2516,12,10,mtr,learning_rate:0.003,cover:4:psi:0.01:mtr,0.8795,2000.0,216.0,0.8795
2517,12,10,dr,learning_rate:0.01,cover:4:psi:0.01:dr,0.8805,2000.0,216.0,0.8805
2518,12,10,ips,learning_rate:0.01,cover:4:psi:0.01:ips,0.888,2000.0,216.0,0.888
2519,12,10,mtr,learning_rate:0.01,cover:4:psi:0.01:mtr,0.8605,2000.0,216.0,0.8605
2520,12,10,dr,learning_rate:0.03,cover:4:psi:0.01:dr,0.8665,2000.0,216.0,0.8665
2521,12,10,ips,learning_rate:0.03,cover:4:psi:0.01:ips,0.8685,2000.0,216.0,0.8685
2522,12,10,mtr,learning_rate:0.03,cover:4:psi:0.01:mtr,0.8485,2000.0,216.0,0.8485
2523,12,10,dr,learning_rate:0.1,cover:4:psi:0.01:dr,0.789,2000.0,216.0,0.789
2524,12,10,ips,learning_rate:0.1,cover:4:psi:0.01:ips,0.858,2000.0,216.0,0.858
2525,12,10,mtr,learning_rate:0.1,cover:4:psi:0.01:mtr,0.807,2000.0,216.0,0.807
2526,12,10,dr,learning_rate:0.3,cover:4:psi:0.01:dr,0.7365,2000.0,216.0,0.7365
2527,12,10,ips,learning_rate:0.3,cover:4:psi:0.01:ips,0.8375,2000.0,216.0,0.8375
2528,12,10,mtr,learning_rate:0.3,cover:4:psi:0.01:mtr,0.784,2000.0,216.0,0.784
2529,12,10,dr,learning_rate:1.0,cover:4:psi:0.01:dr,0.718,2000.0,216.0,0.718
2530,12,10,ips,learning_rate:1.0,cover:4:psi:0.01:ips,0.84,2000.0,216.0,0.84
2531,12,10,mtr,learning_rate:1.0,cover:4:psi:0.01:mtr,0.7365,2000.0,216.0,0.7365
2532,12,10,dr,learning_rate:3.0,cover:4:psi:0.01:dr,0.714,2000.0,216.0,0.714
2533,12,10,ips,learning_rate:3.0,cover:4:psi:0.01:ips,0.8535,2000.0,216.0,0.8535
2534,12,10,mtr,learning_rate:3.0,cover:4:psi:0.01:mtr,0.767,2000.0,216.0,0.767
2535,12,10,dr,learning_rate:10.0,cover:4:psi:0.01:dr,0.76,2000.0,216.0,0.76
2536,12,10,ips,learning_rate:10.0,cover:4:psi:0.01:ips,0.849,2000.0,216.0,0.849
2537,12,10,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,0.7255,2000.0,216.0,0.7255
2538,12,10,dr,learning_rate:0.001,cover:4:psi:0.01:nounif:dr,0.8415,2000.0,216.0,0.8415
2539,12,10,ips,learning_rate:0.001,cover:4:psi:0.01:nounif:ips,0.8025,2000.0,216.0,0.8025
2540,12,10,mtr,learning_rate:0.001,cover:4:psi:0.01:nounif:mtr,0.828,2000.0,216.0,0.828
2541,12,10,dr,learning_rate:0.003,cover:4:psi:0.01:nounif:dr,0.708,2000.0,216.0,0.708
2542,12,10,ips,learning_rate:0.003,cover:4:psi:0.01:nounif:ips,0.7,2000.0,216.0,0.7
2543,12,10,mtr,learning_rate:0.003,cover:4:psi:0.01:nounif:mtr,0.8125,2000.0,216.0,0.8125
2544,12,10,dr,learning_rate:0.01,cover:4:psi:0.01:nounif:dr,0.654,2000.0,216.0,0.654
2545,12,10,ips,learning_rate:0.01,cover:4:psi:0.01:nounif:ips,0.694,2000.0,216.0,0.694
2546,12,10,mtr,learning_rate:0.01,cover:4:psi:0.01:nounif:mtr,0.765,2000.0,216.0,0.765
2547,12,10,dr,learning_rate:0.03,cover:4:psi:0.01:nounif:dr,0.7215,2000.0,216.0,0.7215
2548,12,10,ips,learning_rate:0.03,cover:4:psi:0.01:nounif:ips,0.707,2000.0,216.0,0.707
2549,12,10,mtr,learning_rate:0.03,cover:4:psi:0.01:nounif:mtr,0.732,2000.0,216.0,0.732
2550,12,10,dr,learning_rate:0.1,cover:4:psi:0.01:nounif:dr,0.676,2000.0,216.0,0.676
2551,12,10,ips,learning_rate:0.1,cover:4:psi:0.01:nounif:ips,0.732,2000.0,216.0,0.732
2552,12,10,mtr,learning_rate:0.1,cover:4:psi:0.01:nounif:mtr,0.7315,2000.0,216.0,0.7315
2553,12,10,dr,learning_rate:0.3,cover:4:psi:0.01:nounif:dr,0.561,2000.0,216.0,0.561
2554,12,10,ips,learning_rate:0.3,cover:4:psi:0.01:nounif:ips,0.695,2000.0,216.0,0.695
2555,12,10,mtr,learning_rate:0.3,cover:4:psi:0.01:nounif:mtr,0.691,2000.0,216.0,0.691
2556,12,10,dr,learning_rate:1.0,cover:4:psi:0.01:nounif:dr,0.487,2000.0,216.0,0.487
2557,12,10,ips,learning_rate:1.0,cover:4:psi:0.01:nounif:ips,0.7665,2000.0,216.0,0.7665
2558,12,10,mtr,learning_rate:1.0,cover:4:psi:0.01:nounif:mtr,0.6925,2000.0,216.0,0.6925
2559,12,10,dr,learning_rate:3.0,cover:4:psi:0.01:nounif:dr,0.494,2000.0,216.0,0.494
2560,12,10,ips,learning_rate:3.0,cover:4:psi:0.01:nounif:ips,0.734,2000.0,216.0,0.734
2561,12,10,mtr,learning_rate:3.0,cover:4:psi:0.01:nounif:mtr,0.7335,2000.0,216.0,0.7335
2562,12,10,dr,learning_rate:10.0,cover:4:psi:0.01:nounif:dr,0.495,2000.0,216.0,0.495
2563,12,10,ips,learning_rate:10.0,cover:4:psi:0.01:nounif:ips,0.773,2000.0,216.0,0.773
2564,12,10,mtr,learning_rate:10.0,cover:4:psi:0.01:nounif:mtr,0.747,2000.0,216.0,0.747
2565,12,10,dr,learning_rate:0.001,cover:4:psi:0.1:dr,0.8865,2000.0,216.0,0.8865
2566,12,10,ips,learning_rate:0.001,cover:4:psi:0.1:ips,0.9005,2000.0,216.0,0.9005
2567,12,10,mtr,learning_rate:0.001,cover:4:psi:0.1:mtr,0.8775,2000.0,216.0,0.8775
2568,12,10,dr,learning_rate:0.003,cover:4:psi:0.1:dr,0.8325,2000.0,216.0,0.8325
2569,12,10,ips,learning_rate:0.003,cover:4:psi:0.1:ips,0.864,2000.0,216.0,0.864
2570,12,10,mtr,learning_rate:0.003,cover:4:psi:0.1:mtr,0.8515,2000.0,216.0,0.8515
2571,12,10,dr,learning_rate:0.01,cover:4:psi:0.1:dr,0.878,2000.0,216.0,0.878
2572,12,10,ips,learning_rate:0.01,cover:4:psi:0.1:ips,0.879,2000.0,216.0,0.879
2573,12,10,mtr,learning_rate:0.01,cover:4:psi:0.1:mtr,0.88,2000.0,216.0,0.88
2574,12,10,dr,learning_rate:0.03,cover:4:psi:0.1:dr,0.851,2000.0,216.0,0.851
2575,12,10,ips,learning_rate:0.03,cover:4:psi:0.1:ips,0.883,2000.0,216.0,0.883
2576,12,10,mtr,learning_rate:0.03,cover:4:psi:0.1:mtr,0.858,2000.0,216.0,0.858
2577,12,10,dr,learning_rate:0.1,cover:4:psi:0.1:dr,0.7965,2000.0,216.0,0.7965
2578,12,10,ips,learning_rate:0.1,cover:4:psi:0.1:ips,0.8535,2000.0,216.0,0.8535
2579,12,10,mtr,learning_rate:0.1,cover:4:psi:0.1:mtr,0.837,2000.0,216.0,0.837
2580,12,10,dr,learning_rate:0.3,cover:4:psi:0.1:dr,0.7375,2000.0,216.0,0.7375
2581,12,10,ips,learning_rate:0.3,cover:4:psi:0.1:ips,0.8835,2000.0,216.0,0.8835
2582,12,10,mtr,learning_rate:0.3,cover:4:psi:0.1:mtr,0.766,2000.0,216.0,0.766
2583,12,10,dr,learning_rate:1.0,cover:4:psi:0.1:dr,0.694,2000.0,216.0,0.694
2584,12,10,ips,learning_rate:1.0,cover:4:psi:0.1:ips,0.83,2000.0,216.0,0.83
2585,12,10,mtr,learning_rate:1.0,cover:4:psi:0.1:mtr,0.718,2000.0,216.0,0.718
2586,12,10,dr,learning_rate:3.0,cover:4:psi:0.1:dr,0.764,2000.0,216.0,0.764
2587,12,10,ips,learning_rate:3.0,cover:4:psi:0.1:ips,0.821,2000.0,216.0,0.821
2588,12,10,mtr,learning_rate:3.0,cover:4:psi:0.1:mtr,0.73,2000.0,216.0,0.73
2589,12,10,dr,learning_rate:10.0,cover:4:psi:0.1:dr,0.774,2000.0,216.0,0.774
2590,12,10,ips,learning_rate:10.0,cover:4:psi:0.1:ips,0.887,2000.0,216.0,0.887
2591,12,10,mtr,learning_rate:10.0,cover:4:psi:0.1:mtr,0.731,2000.0,216.0,0.731
2592,12,10,dr,learning_rate:0.001,cover:4:psi:0.1:nounif:dr,0.8195,2000.0,216.0,0.8195
2593,12,10,ips,learning_rate:0.001,cover:4:psi:0.1:nounif:ips,0.84,2000.0,216.0,0.84
2594,12,10,mtr,learning_rate:0.001,cover:4:psi:0.1:nounif:mtr,0.837,2000.0,216.0,0.837
2595,12,10,dr,learning_rate:0.003,cover:4:psi:0.1:nounif:dr,0.7505,2000.0,216.0,0.7505
2596,12,10,ips,learning_rate:0.003,cover:4:psi:0.1:nounif:ips,0.781,2000.0,216.0,0.781
2597,12,10,mtr,learning_rate:0.003,cover:4:psi:0.1:nounif:mtr,0.8105,2000.0,216.0,0.8105
2598,12,10,dr,learning_rate:0.01,cover:4:psi:0.1:nounif:dr,0.7,2000.0,216.0,0.7
2599,12,10,ips,learning_rate:0.01,cover:4:psi:0.1:nounif:ips,0.729,2000.0,216.0,0.729
2600,12,10,mtr,learning_rate:0.01,cover:4:psi:0.1:nounif:mtr,0.802,2000.0,216.0,0.802
2601,12,10,dr,learning_rate:0.03,cover:4:psi:0.1:nounif:dr,0.654,2000.0,216.0,0.654
2602,12,10,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.717,2000.0,216.0,0.717
2603,12,10,mtr,learning_rate:0.03,cover:4:psi:0.1:nounif:mtr,0.7635,2000.0,216.0,0.7635
2604,12,10,dr,learning_rate:0.1,cover:4:psi:0.1:nounif:dr,0.6465,2000.0,216.0,0.6465
2605,12,10,ips,learning_rate:0.1,cover:4:psi:0.1:nounif:ips,0.738,2000.0,216.0,0.738
2606,12,10,mtr,learning_rate:0.1,cover:4:psi:0.1:nounif:mtr,0.763,2000.0,216.0,0.763
2607,12,10,dr,learning_rate:0.3,cover:4:psi:0.1:nounif:dr,0.588,2000.0,216.0,0.588
2608,12,10,ips,learning_rate:0.3,cover:4:psi:0.1:nounif:ips,0.78,2000.0,216.0,0.78
2609,12,10,mtr,learning_rate:0.3,cover:4:psi:0.1:nounif:mtr,0.713,2000.0,216.0,0.713
2610,12,10,dr,learning_rate:1.0,cover:4:psi:0.1:nounif:dr,0.5085,2000.0,216.0,0.5085
2611,12,10,ips,learning_rate:1.0,cover:4:psi:0.1:nounif:ips,0.796,2000.0,216.0,0.796
2612,12,10,mtr,learning_rate:1.0,cover:4:psi:0.1:nounif:mtr,0.719,2000.0,216.0,0.719
2613,12,10,dr,learning_rate:3.0,cover:4:psi:0.1:nounif:dr,0.4535,2000.0,216.0,0.4535
2614,12,10,ips,learning_rate:3.0,cover:4:psi:0.1:nounif:ips,0.8115,2000.0,216.0,0.8115
2615,12,10,mtr,learning_rate:3.0,cover:4:psi:0.1:nounif:mtr,0.778,2000.0,216.0,0.778
2616,12,10,dr,learning_rate:10.0,cover:4:psi:0.1:nounif:dr,0.4535,2000.0,216.0,0.4535
2617,12,10,ips,learning_rate:10.0,cover:4:psi:0.1:nounif:ips,0.8135,2000.0,216.0,0.8135
2618,12,10,mtr,learning_rate:10.0,cover:4:psi:0.1:nounif:mtr,0.8,2000.0,216.0,0.8
2619,12,10,dr,learning_rate:0.001,cover:4:psi:1.0:dr,0.8905,2000.0,216.0,0.8905
2620,12,10,ips,learning_rate:0.001,cover:4:psi:1.0:ips,0.89,2000.0,216.0,0.89
2621,12,10,mtr,learning_rate:0.001,cover:4:psi:1.0:mtr,0.8875,2000.0,216.0,0.8875
2622,12,10,dr,learning_rate:0.003,cover:4:psi:1.0:dr,0.8925,2000.0,216.0,0.8925
2623,12,10,ips,learning_rate:0.003,cover:4:psi:1.0:ips,0.8905,2000.0,216.0,0.8905
2624,12,10,mtr,learning_rate:0.003,cover:4:psi:1.0:mtr,0.883,2000.0,216.0,0.883
2625,12,10,dr,learning_rate:0.01,cover:4:psi:1.0:dr,0.784,2000.0,216.0,0.784
2626,12,10,ips,learning_rate:0.01,cover:4:psi:1.0:ips,0.8805,2000.0,216.0,0.8805
2627,12,10,mtr,learning_rate:0.01,cover:4:psi:1.0:mtr,0.866,2000.0,216.0,0.866
2628,12,10,dr,learning_rate:0.03,cover:4:psi:1.0:dr,0.771,2000.0,216.0,0.771
2629,12,10,ips,learning_rate:0.03,cover:4:psi:1.0:ips,0.852,2000.0,216.0,0.852
2630,12,10,mtr,learning_rate:0.03,cover:4:psi:1.0:mtr,0.866,2000.0,216.0,0.866
2631,12,10,dr,learning_rate:0.1,cover:4:psi:1.0:dr,0.7735,2000.0,216.0,0.7735
2632,12,10,ips,learning_rate:0.1,cover:4:psi:1.0:ips,0.8395,2000.0,216.0,0.8395
2633,12,10,mtr,learning_rate:0.1,cover:4:psi:1.0:mtr,0.834,2000.0,216.0,0.834
2634,12,10,dr,learning_rate:0.3,cover:4:psi:1.0:dr,0.7245,2000.0,216.0,0.7245
2635,12,10,ips,learning_rate:0.3,cover:4:psi:1.0:ips,0.846,2000.0,216.0,0.846
2636,12,10,mtr,learning_rate:0.3,cover:4:psi:1.0:mtr,0.8145,2000.0,216.0,0.8145
2637,12,10,dr,learning_rate:1.0,cover:4:psi:1.0:dr,0.7455,2000.0,216.0,0.7455
2638,12,10,ips,learning_rate:1.0,cover:4:psi:1.0:ips,0.874,2000.0,216.0,0.874
2639,12,10,mtr,learning_rate:1.0,cover:4:psi:1.0:mtr,0.761,2000.0,216.0,0.761
2640,12,10,dr,learning_rate:3.0,cover:4:psi:1.0:dr,0.7215,2000.0,216.0,0.7215
2641,12,10,ips,learning_rate:3.0,cover:4:psi:1.0:ips,0.888,2000.0,216.0,0.888
2642,12,10,mtr,learning_rate:3.0,cover:4:psi:1.0:mtr,0.78,2000.0,216.0,0.78
2643,12,10,dr,learning_rate:10.0,cover:4:psi:1.0:dr,0.792,2000.0,216.0,0.792
2644,12,10,ips,learning_rate:10.0,cover:4:psi:1.0:ips,0.888,2000.0,216.0,0.888
2645,12,10,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,0.7735,2000.0,216.0,0.7735
2646,12,10,dr,learning_rate:0.001,cover:4:psi:1.0:nounif:dr,0.854,2000.0,216.0,0.854
2647,12,10,ips,learning_rate:0.001,cover:4:psi:1.0:nounif:ips,0.8535,2000.0,216.0,0.8535
2648,12,10,mtr,learning_rate:0.001,cover:4:psi:1.0:nounif:mtr,0.832,2000.0,216.0,0.832
2649,12,10,dr,learning_rate:0.003,cover:4:psi:1.0:nounif:dr,0.812,2000.0,216.0,0.812
2650,12,10,ips,learning_rate:0.003,cover:4:psi:1.0:nounif:ips,0.847,2000.0,216.0,0.847
2651,12,10,mtr,learning_rate:0.003,cover:4:psi:1.0:nounif:mtr,0.8205,2000.0,216.0,0.8205
2652,12,10,dr,learning_rate:0.01,cover:4:psi:1.0:nounif:dr,0.688,2000.0,216.0,0.688
2653,12,10,ips,learning_rate:0.01,cover:4:psi:1.0:nounif:ips,0.8405,2000.0,216.0,0.8405
2654,12,10,mtr,learning_rate:0.01,cover:4:psi:1.0:nounif:mtr,0.837,2000.0,216.0,0.837
2655,12,10,dr,learning_rate:0.03,cover:4:psi:1.0:nounif:dr,0.5955,2000.0,216.0,0.5955
2656,12,10,ips,learning_rate:0.03,cover:4:psi:1.0:nounif:ips,0.827,2000.0,216.0,0.827
2657,12,10,mtr,learning_rate:0.03,cover:4:psi:1.0:nounif:mtr,0.7995,2000.0,216.0,0.7995
2658,12,10,dr,learning_rate:0.1,cover:4:psi:1.0:nounif:dr,0.506,2000.0,216.0,0.506
2659,12,10,ips,learning_rate:0.1,cover:4:psi:1.0:nounif:ips,0.8075,2000.0,216.0,0.8075
2660,12,10,mtr,learning_rate:0.1,cover:4:psi:1.0:nounif:mtr,0.805,2000.0,216.0,0.805
2661,12,10,dr,learning_rate:0.3,cover:4:psi:1.0:nounif:dr,0.534,2000.0,216.0,0.534
2662,12,10,ips,learning_rate:0.3,cover:4:psi:1.0:nounif:ips,0.82,2000.0,216.0,0.82
2663,12,10,mtr,learning_rate:0.3,cover:4:psi:1.0:nounif:mtr,0.7955,2000.0,216.0,0.7955
2664,12,10,dr,learning_rate:1.0,cover:4:psi:1.0:nounif:dr,0.5155,2000.0,216.0,0.5155
2665,12,10,ips,learning_rate:1.0,cover:4:psi:1.0:nounif:ips,0.8425,2000.0,216.0,0.8425
2666,12,10,mtr,learning_rate:1.0,cover:4:psi:1.0:nounif:mtr,0.8175,2000.0,216.0,0.8175
2667,12,10,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,0.505,2000.0,216.0,0.505
2668,12,10,ips,learning_rate:3.0,cover:4:psi:1.0:nounif:ips,0.864,2000.0,216.0,0.864
2669,12,10,mtr,learning_rate:3.0,cover:4:psi:1.0:nounif:mtr,0.83,2000.0,216.0,0.83
2670,12,10,dr,learning_rate:10.0,cover:4:psi:1.0:nounif:dr,0.5515,2000.0,216.0,0.5515
2671,12,10,ips,learning_rate:10.0,cover:4:psi:1.0:nounif:ips,0.864,2000.0,216.0,0.864
2672,12,10,mtr,learning_rate:10.0,cover:4:psi:1.0:nounif:mtr,0.805,2000.0,216.0,0.805
2673,12,10,dr,learning_rate:0.001,cover:8:psi:0:dr,0.8765,2000.0,216.0,0.8765
2674,12,10,ips,learning_rate:0.001,cover:8:psi:0:ips,0.8865,2000.0,216.0,0.8865
2675,12,10,mtr,learning_rate:0.001,cover:8:psi:0:mtr,0.9005,2000.0,216.0,0.9005
2676,12,10,dr,learning_rate:0.003,cover:8:psi:0:dr,0.8575,2000.0,216.0,0.8575
2677,12,10,ips,learning_rate:0.003,cover:8:psi:0:ips,0.885,2000.0,216.0,0.885
2678,12,10,mtr,learning_rate:0.003,cover:8:psi:0:mtr,0.877,2000.0,216.0,0.877
2679,12,10,dr,learning_rate:0.01,cover:8:psi:0:dr,0.8745,2000.0,216.0,0.8745
2680,12,10,ips,learning_rate:0.01,cover:8:psi:0:ips,0.9045,2000.0,216.0,0.9045
2681,12,10,mtr,learning_rate:0.01,cover:8:psi:0:mtr,0.8805,2000.0,216.0,0.8805
2682,12,10,dr,learning_rate:0.03,cover:8:psi:0:dr,0.866,2000.0,216.0,0.866
2683,12,10,ips,learning_rate:0.03,cover:8:psi:0:ips,0.8955,2000.0,216.0,0.8955
2684,12,10,mtr,learning_rate:0.03,cover:8:psi:0:mtr,0.8485,2000.0,216.0,0.8485
2685,12,10,dr,learning_rate:0.1,cover:8:psi:0:dr,0.767,2000.0,216.0,0.767
2686,12,10,ips,learning_rate:0.1,cover:8:psi:0:ips,0.87,2000.0,216.0,0.87
2687,12,10,mtr,learning_rate:0.1,cover:8:psi:0:mtr,0.8385,2000.0,216.0,0.8385
2688,12,10,dr,learning_rate:0.3,cover:8:psi:0:dr,0.7275,2000.0,216.0,0.7275
2689,12,10,ips,learning_rate:0.3,cover:8:psi:0:ips,0.8385,2000.0,216.0,0.8385
2690,12,10,mtr,learning_rate:0.3,cover:8:psi:0:mtr,0.8115,2000.0,216.0,0.8115
2691,12,10,dr,learning_rate:1.0,cover:8:psi:0:dr,0.725,2000.0,216.0,0.725
2692,12,10,ips,learning_rate:1.0,cover:8:psi:0:ips,0.816,2000.0,216.0,0.816
2693,12,10,mtr,learning_rate:1.0,cover:8:psi:0:mtr,0.78,2000.0,216.0,0.78
2694,12,10,dr,learning_rate:3.0,cover:8:psi:0:dr,0.702,2000.0,216.0,0.702
2695,12,10,ips,learning_rate:3.0,cover:8:psi:0:ips,0.806,2000.0,216.0,0.806
2696,12,10,mtr,learning_rate:3.0,cover:8:psi:0:mtr,0.821,2000.0,216.0,0.821
2697,12,10,dr,learning_rate:10.0,cover:8:psi:0:dr,0.789,2000.0,216.0,0.789
2698,12,10,ips,learning_rate:10.0,cover:8:psi:0:ips,0.8105,2000.0,216.0,0.8105
2699,12,10,mtr,learning_rate:10.0,cover:8:psi:0:mtr,0.7965,2000.0,216.0,0.7965
2700,12,10,dr,learning_rate:0.001,cover:8:psi:0:nounif:dr,0.8015,2000.0,216.0,0.8015
2701,12,10,ips,learning_rate:0.001,cover:8:psi:0:nounif:ips,0.7435,2000.0,216.0,0.7435
2702,12,10,mtr,learning_rate:0.001,cover:8:psi:0:nounif:mtr,0.815,2000.0,216.0,0.815
2703,12,10,dr,learning_rate:0.003,cover:8:psi:0:nounif:dr,0.662,2000.0,216.0,0.662
2704,12,10,ips,learning_rate:0.003,cover:8:psi:0:nounif:ips,0.702,2000.0,216.0,0.702
2705,12,10,mtr,learning_rate:0.003,cover:8:psi:0:nounif:mtr,0.734,2000.0,216.0,0.734
2706,12,10,dr,learning_rate:0.01,cover:8:psi:0:nounif:dr,0.6745,2000.0,216.0,0.6745
2707,12,10,ips,learning_rate:0.01,cover:8:psi:0:nounif:ips,0.683,2000.0,216.0,0.683
2708,12,10,mtr,learning_rate:0.01,cover:8:psi:0:nounif:mtr,0.725,2000.0,216.0,0.725
2709,12,10,dr,learning_rate:0.03,cover:8:psi:0:nounif:dr,0.665,2000.0,216.0,0.665
2710,12,10,ips,learning_rate:0.03,cover:8:psi:0:nounif:ips,0.728,2000.0,216.0,0.728
2711,12,10,mtr,learning_rate:0.03,cover:8:psi:0:nounif:mtr,0.7765,2000.0,216.0,0.7765
2712,12,10,dr,learning_rate:0.1,cover:8:psi:0:nounif:dr,0.641,2000.0,216.0,0.641
2713,12,10,ips,learning_rate:0.1,cover:8:psi:0:nounif:ips,0.728,2000.0,216.0,0.728
2714,12,10,mtr,learning_rate:0.1,cover:8:psi:0:nounif:mtr,0.779,2000.0,216.0,0.779
2715,12,10,dr,learning_rate:0.3,cover:8:psi:0:nounif:dr,0.7055,2000.0,216.0,0.7055
2716,12,10,ips,learning_rate:0.3,cover:8:psi:0:nounif:ips,0.7035,2000.0,216.0,0.7035
2717,12,10,mtr,learning_rate:0.3,cover:8:psi:0:nounif:mtr,0.7705,2000.0,216.0,0.7705
2718,12,10,dr,learning_rate:1.0,cover:8:psi:0:nounif:dr,0.477,2000.0,216.0,0.477
2719,12,10,ips,learning_rate:1.0,cover:8:psi:0:nounif:ips,0.6965,2000.0,216.0,0.6965
2720,12,10,mtr,learning_rate:1.0,cover:8:psi:0:nounif:mtr,0.759,2000.0,216.0,0.759
2721,12,10,dr,learning_rate:3.0,cover:8:psi:0:nounif:dr,0.433,2000.0,216.0,0.433
2722,12,10,ips,learning_rate:3.0,cover:8:psi:0:nounif:ips,0.7415,2000.0,216.0,0.7415
2723,12,10,mtr,learning_rate:3.0,cover:8:psi:0:nounif:mtr,0.7785,2000.0,216.0,0.7785
2724,12,10,dr,learning_rate:10.0,cover:8:psi:0:nounif:dr,0.433,2000.0,216.0,0.433
2725,12,10,ips,learning_rate:10.0,cover:8:psi:0:nounif:ips,0.7415,2000.0,216.0,0.7415
2726,12,10,mtr,learning_rate:10.0,cover:8:psi:0:nounif:mtr,0.8045,2000.0,216.0,0.8045
2727,12,10,dr,learning_rate:0.001,cover:8:psi:0.01:dr,0.875,2000.0,216.0,0.875
